id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
star_wars_episode_iii_revenge_of_the_sith,1391553,2005-05-12,Steve Rhodes,False,2/4,rotten,Internet Reviews,"Color me disappointed -- and I say this as a huge Star Wars fan. Its murky plotting and its long, video game battles left me cold and bored.",NEGATIVE,http://reviews.imdb.com/Reviews/397/39735
star_wars_episode_iii_revenge_of_the_sith,1391548,2005-05-12,Ross Anthony,False,2.5/4,fresh,Hollywood Report Card,A flawed masterpiece.,POSITIVE,http://rossanthony.com/S/starwarsiii.shtml
star_wars_episode_iii_revenge_of_the_sith,1391380,2005-05-12,Steve Schneider,False,3/5,rotten,Orlando Weekly,"Let the projectionist raise the audio above a whisper, and your enjoyment of the free-flowing spectacle will be diluted by some of the worst acting and writing known to mainstream film -- and that's by George Lucas' meager standards.",NEGATIVE,
star_wars_episode_iii_revenge_of_the_sith,1391360,2005-05-12,Peter Travers,True,2/4,rotten,Rolling Stone,Drink the Kool-Aid. Wear blinders. Cover your ears. Because that's the only way you can totally enjoy Revenge of the Sith.,NEGATIVE,http://www.rollingstone.com/movies/reviews/star-wars-episode-iii-revenge-of-the-sith-20050519
star_wars_episode_iii_revenge_of_the_sith,1391282,2005-05-12,Brent Simon,False,B,fresh,Now Playing Magazine,The more casual fan may be left feeling like Revenge of the Sith scores a technical knockout rather than the real thing.,POSITIVE,http://www.nowplayingmag.com/content/view/1464/47/
star_wars_episode_iii_revenge_of_the_sith,1391188,2005-05-12,Rich Cline,False,4.5/5,fresh,Shadows on the Wall,"As it morphs to connect with Episode IV, Lucas manages to add new resonance to the overall saga.",POSITIVE,http://www.shadowsonthewall.co.uk/swrevsit.htm
star_wars_episode_iii_revenge_of_the_sith,1391134,2005-05-11,Glen Oliver,False,3/5,rotten,IGN Movies,"Revenge of the Sith is not the ""masterpiece"" some make it out to be. It is, simply, a far more worthy installment than we've recently been fed.",NEGATIVE,http://filmforce.ign.com/articles/612/612085p1.html
star_wars_episode_iii_revenge_of_the_sith,1391061,2005-05-11,Rebecca Murray,False,B+,fresh,About.com,Thank the movie gods this one is better than the two previous Star Wars films.,POSITIVE,http://romanticmovies.about.com/od/starwars3/a/starwars051105.htm
star_wars_episode_iii_revenge_of_the_sith,1390840,2005-05-10,Caffeinated Clint,False,4/5,fresh,Moviehole,"An exhilarating, inexorably dark, somewhat distressing rollercoaster ride of fun ... the film Star Wars fans have been waiting for.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1390806,2005-05-10,Fred Topel,False,,fresh,About.com,"May be the fourth best film in the series. It's still a tossup with Ewok Adventure, but I haven't seen that in a while so it may not hold up as well.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1390759,2005-05-10,Rob Blackwelder,False,3.5/4,fresh,SPLICEDWire,It may well be the best of all six Star Wars movies.,POSITIVE,http://splicedwire.com/05reviews/starwars3.html
star_wars_episode_iii_revenge_of_the_sith,1390602,2005-05-10,David Foucher,False,A,fresh,EDGE Boston,"At last ... Lucas brings forth the long-awaited, well-earned kick-*** conclusion to the latest Star Wars trilogy. Fans will cheer!",POSITIVE,http://www.edgeptown.com/index.php?ch=entertainment&sc=movies&sc2=reviews&sc3=features&id=2486
star_wars_episode_iii_revenge_of_the_sith,1390590,2005-05-10,Devin Faraci,False,7/10,fresh,CHUD,Revenge of the Sith was the film that should have salvaged the prequels. It doesn't.,POSITIVE,http://chud.com/articles/articles/2855/1/STAR-WARS---REVENGE-OF-THE-SITH-RUSSS-TAKE-REVIEW/Page1.html
star_wars_episode_iii_revenge_of_the_sith,1390339,2005-05-09,Peter Canavese,False,4/4,fresh,Groucho Reviews,So sound in its construction and...[its] space-operatic catharsis that even the nitpickiest fanboy will likely adopt a humbly mumbled 'All is forgiven' as a daily mantra.,POSITIVE,http://grouchoreviews.com/reviews/2225
star_wars_episode_iii_revenge_of_the_sith,1390330,2005-05-09,David Ansen,True,,fresh,Newsweek,"Lucas manages to turn the audience's familiarity to his advantage: like a jigsaw puzzle whose final form has always been known, the fun is in discovering how the last pieces fit.",POSITIVE,http://www.newsweek.com/end-empire-118677
star_wars_episode_iii_revenge_of_the_sith,1390329,2005-05-09,Rob Vaux,False,B+,fresh,Flipside Movie Emporium,Perhaps the Dark Side is stronger after all; it certainly makes the conclusion of this journey a memorable one.,POSITIVE,http://www.flipsidearchive.com/revengeofthesith.html
star_wars_episode_iii_revenge_of_the_sith,1390325,2005-05-09,Paul Arendt,True,4/5,fresh,BBC.com,Revenge Of The Sith strings a complex plot onto a framework of practically non-stop action.,POSITIVE,http://www.bbc.co.uk/films/2005/05/09/star_wars_episode_3_2005_review.shtml
star_wars_episode_iii_revenge_of_the_sith,1390324,2005-05-09,Colin Kennedy,True,4/5,fresh,Empire Magazine,"Mercifully, Revenge Of The Sith is (deep sigh) light-years ahead of the turgid Menace and the undercooked Clones.",POSITIVE,http://www.empireonline.com/movies/star-wars-episode-iii-revenge-sith/review/
star_wars_episode_iii_revenge_of_the_sith,1390322,2005-05-09,Andrea Chase,False,2/4,rotten,Killer Movie Reviews,"with a sigh of relief we come to the end of a trilogy that fell criminally short of all that is could have, and by all rights, should have been",NEGATIVE,http://www.killermoviereviews.com/main.php?nextlink=display&dId=576
star_wars_episode_iii_revenge_of_the_sith,1390028,2005-05-09,Jeffrey Chen,False,10/10,fresh,Window to the Movies,"Goodbye, Star Wars, and thanks for everything. It's been a wonderful ride.",POSITIVE,http://www.windowtothemovies.com/LV-starwars3.html
star_wars_episode_iii_revenge_of_the_sith,1390023,2005-05-09,Louisa McLennan,True,,fresh,Times (UK),"The transformation, when it comes, is sensational, and all the more agonising because it is never absolute",POSITIVE,http://www.thetimes.co.uk/tto/arts/film/article2429626.ece
star_wars_episode_iii_revenge_of_the_sith,1390016,2005-05-09,Alex Sandell,False,10/10,fresh,Juicy Cerebellum,Will be remembered as one of the greatest movies ever made. 'Classic' isn't kind enough a word for this gem. The best film to be unleashed onto the public in 25 years!,POSITIVE,http://www.juicycerebellum.com/200511.htm
star_wars_episode_iii_revenge_of_the_sith,1388693,2005-05-09,James Berardinelli,True,3.5/4,fresh,ReelViews,"A rousing and tragic sendoff to a beloved franchise, and the best installment in the Star Wars series since 1980's The Empire Strikes Back.",POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=284
star_wars_episode_iii_revenge_of_the_sith,1388296,2005-05-08,Jurgen Fauth,False,5/5,fresh,About.com,Lucas pays off the most elaborate setup in film history.,POSITIVE,http://worldfilm.about.com/od/r/a/starwars.htm
star_wars_episode_iii_revenge_of_the_sith,1387894,2005-05-08,Joe Utichi,False,74/100,fresh,FilmFocus,"This film finally creates a saga out of Star Wars, and that saga deserves its recognition as one of the finest ever to be delivered to cinema screens.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1387888,2005-05-08,Emanuel Levy,False,B+,fresh,EmanuelLevy.Com,"Energetic and character-driven, the new film, which is both mythic and contempo in its politics, ends with a bang, obliterating the bad taste left by Episodes I & II.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1387781,2005-05-07,Edward Havens,False,B-,fresh,FilmJerk.com,"A good film, but just not the classic it could have been.",POSITIVE,http://www.filmjerk.com/reviews/article.php?id_rev=573
star_wars_episode_iii_revenge_of_the_sith,1387082,2005-05-06,Michael A. Smith,False,3.5/4,fresh,Nolan's Pop Culture Review,"If, as director Lucas has said, this is the final film in the saga, he has done himself justice by going out with a winner.",POSITIVE,http://www.crazedfanboy.com/npcr/moviereviewpcr267a.shtml
star_wars_episode_iii_revenge_of_the_sith,1387078,2005-05-06,Walter Chaw,False,2/4,rotten,Film Freak Central,"The magic died a long time ago, see, Episode III is just the death twitch.",NEGATIVE,http://filmfreakcentral.net/screenreviews/episodeiii.htm
star_wars_episode_iii_revenge_of_the_sith,1386931,2005-05-06,Ed Gonzalez,True,2.5/4,rotten,Slant Magazine,"I imagine that Revenge of the Sith is very much the film Lucas's fans want to see, but are some of them ready for an anti-Bush diatribe?",NEGATIVE,http://www.slantmagazine.com/film/review/star-wars-episode-iii-revenge-of-the-sith
star_wars_episode_iii_revenge_of_the_sith,1386929,2005-05-06,Tony Medley,False,7/10,fresh,tonymedley.com,"Even though Ian McDiarmid is a delicious bad guy, John Williams' music is what sets this apart from other mundane films that survive on special effects.",POSITIVE,http://www.tonymedley.com/2005/Star_Wars_Episode_III_Revenge_of_the_Sith.htm
star_wars_episode_iii_revenge_of_the_sith,1386889,2005-05-06,Susan Granger,False,10/10,fresh,Modamag.com,"Enthralling and triumphant, Lucas saved the best for last, completing a significant cultural phenomenon that now encompasses six films.",POSITIVE,http://www.susangranger.com/reviews
star_wars_episode_iii_revenge_of_the_sith,1386679,2005-05-06,Scott Nash,False,3/4,fresh,Three Movie Buffs,"Finally, Lucas recaptures some of the magic!",POSITIVE,http://www.threemoviebuffs.com/review/starwarsepisode3revengeofthesith
star_wars_episode_iii_revenge_of_the_sith,1386632,2005-05-06,Scott Chitwood,False,8/10,fresh,ComingSoon.net,"With strong performances by Ian McDiarmid, Ewan McGregor, and Yoda, it delivers much of the action and darkness that fans have been looking for. The final connection with the Classic Trilogy ultimately makes it a satisfying conclusion to the Saga.",POSITIVE,http://www.comingsoon.net/news/reviewsnews.php?id=9479
star_wars_episode_iii_revenge_of_the_sith,1386633,2005-05-06,Kirk Honeycutt,True,,fresh,Hollywood Reporter,"Watching these fates unfold with such tragic inevitability, watching each piece fall into place, is genuinely thrilling. In fact, knowing that these strong characters cannot and will not escape their fate is what moves us.",POSITIVE,http://www.hollywoodreporter.com/news/star-wars-revenge-sith-review-752673
star_wars_episode_iii_revenge_of_the_sith,1386384,2005-05-05,Todd McCarthy,True,,fresh,Variety,"Whatever one thought of the previous two installments, this dynamic picture irons out most of the problems, and emerges as the best in the overall series since The Empire Strikes Back.",POSITIVE,
star_wars_episode_iii_revenge_of_the_sith,1386358,2005-05-05,Gabriel Shanks,False,B+,fresh,Mixed Reviews,"An unexpectedly sweet pleasure... a dark and gripping slice of space opera, it successfully avoids the pitfalls of its predecessors.",POSITIVE,http://www.mixedreviews.net/maindishes/2005/revengeofthesith/revengeofthesith.shtml
star_wars_episode_iii_revenge_of_the_sith,1386357,2005-05-05,Joshua Tyler,False,5/5,fresh,CinemaBlend,Star Wars fans have finally been rewarded for their patience. George has made another masterpiece.,POSITIVE,http://www.cinemablend.com/review.php?id=965
star_wars_episode_iii_revenge_of_the_sith,1177706,2003-07-22,Matthew De Abaitua,False,,rotten,Film4,We already know how this film turns out and no one at Lucasfilm has the wit to make the journey interesting.,NEGATIVE,http://www.film4.com/reviews/2005/star-wars-episode-iii-revenge-of-the-sith
star_wars_a_new_hope,102761752,2022-12-16,Anton Bitel,False,,fresh,BFI,Part of its appeal is as a boy&#8217;s own adventure set against a vast&#44; dangerous cosmos &#8211; but the characters&#8217; resistance to tyranny also accommodates much grounded critique of 20th-century US imperialism&#46;,POSITIVE,https://www.bfi.org.uk/lists/10-great-films-set-outside-our-solar-system
star_wars_a_new_hope,102725462,2022-08-30,Rob Gonsalves,False,B,fresh,Rob's Movie Vault,It&#8217;s mindless fun while it lasts&#46; It scoots along as impatiently and recklessly as Luke himself&#46;,POSITIVE,https://robsmovievault.wordpress.com/1977/05/25/star-wars/
star_wars_a_new_hope,102723986,2022-08-25,Keith Garlington,False,5/5,fresh,Keith & the Movies,&#8220;Star Wars&#8221; was a rare phenomenon that blossomed into a beloved franchise whose popularity and influence can be seen across the globe regardless of age&#46;,POSITIVE,https://keithandthemovies.com/2013/09/11/review-star-wars/
star_wars_a_new_hope,102692745,2022-05-23,Tony Vandenberg,False,,fresh,Washington Blade,Star Wars is the best science fiction film that’s come down the pike to date. And every good thing you’ve heard about it is true.,POSITIVE,https://dcplislandora.wrlc.org/islandora/object/dcplislandora:4967#page/11/mode/1up
star_wars_a_new_hope,102686681,2022-05-04,Tom Shales,True,,fresh,NPR,"The greatest kids' picture for adults since ""The Wizard of Oz.""",POSITIVE,https://www.npr.org/2022/05/04/1096545777/encore-tom-shales-1977-review-of-the-new-movie-star-wars
star_wars_a_new_hope,102656746,2022-02-14,Brian Eggert,False,4/4,fresh,Deep Focus Review,"Star Wars belongs on a short list of important films that have been so saturated into our minds, so ingrained and present in our everyday culture, that watching the film now is almost an empty experience.",POSITIVE,https://deepfocusreview.com/definitives/star-wars-episode-iv-a-new-hope/
star_wars_a_new_hope,102654845,2022-02-11,Cory Woodroof,False,,fresh,615 Film,"The one that started it all, A New Hope (or, as it was known at the time, Star Wars), set a standard and a tone that will forever be imitated, and very rarely replicated.",POSITIVE,https://615film.wordpress.com/2017/12/13/ranking-star-wars-films-phantom-menace-last-jedi/
star_wars_a_new_hope,2789897,2021-05-12,Marina Hirsch,False,,fresh,Berkeley Barb,"As a visual cartoon, Star Wars is resolutely successful, phenomenal in its impact; as an emotional adventure, Star Wars is only bubblegum entertainment, tripping us back into a black and white world where good and evil can fight it out with ray guns.",POSITIVE,https://www.jstor.org/stable/community.28033634?seq=5
star_wars_a_new_hope,2779879,2021-03-26,Sarah Brinks,False,,fresh,Battleship Pretension,"A New Hope is our first step into this world of galactic rebellion against the Empire and the Force versus the Dark Side, so a certain amount of exposition and world building is necessary...",POSITIVE,https://battleshippretension.com/bps-top-100-challenge-35-star-wars-episode-iv-a-new-hope-by-sarah-brinks/
star_wars_a_new_hope,2768441,2021-02-16,Tony Black,False,5/5,fresh,Cultural Conversation,"It's far from the greatest movie ever made, but A New Hope-and its sequels-will be remembered, discussed and loved until we're all living in a galaxy far, far away.",POSITIVE,https://culturalconversation.co.uk/2019/12/13/from-the-vault-16-star-wars-episode-iv-a-new-hope-1977/
star_wars_a_new_hope,2758028,2021-01-19,Fico Cangiano,False,4.5/5,fresh,CineXpress Podcast,The film that started it all. The one that made me fall in love with movies. The one that easily had me since the opening crawl and has never let me go. [Full review in Spanish],POSITIVE,https://cinexpresspr.com/site/2021/01/15/throwback-38-star-wars-episode-iv-a-new-hope/
star_wars_a_new_hope,2718508,2020-08-31,Mike Massie,False,10/10,fresh,Gone With The Twins,"Few films before or after it have managed to include such a celebrated, recognizable score - thanks to the masterful compositions by John Williams.",POSITIVE,http://gonewiththetwins.com/new/star-wars-1977/
